Nombre,Comuna,Direccion,Tipos,Lng,Lat,Ciudad,Icono,Id
Estadio Regional de Coyhaique,Coyhaique,"Veintiuno de Mayo 1671, Coyhaique, Aysén","['stadium', 'point_of_interest', 'establishment']",-45.5761592,-72.04949979999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/stadium-71.png,ChIJ2RoRi5nE8r0RsbNQjvzemng
Turismo La Huella,Chile Chico,"baquedano 8, Chile Chico, Aysén","['tourist_attraction', 'point_of_interest', 'establishment']",-46.5376173,-71.7294564,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJDU9Q7UUr7b0R0KOj_CpXgiU
Ilustre Municipalidad de Chile Chico,Chile Chico,"Bernardo O'higgins 333, Chile Chico, Aysén","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']",-46.538824,-71.726801,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJGSNdekYr7b0RB8arthYv7sw
CASA DE LA CULTURA,Chile Chico,"O'Higgins 426, Chile Chico, Aysén","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-46.5398001,-71.7245556,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJMdg88EYr7b0RQqqOz4VGVt8
PATAGON´S TURISMO,Cochrane,"Aysén CL, Golondrinas 436 A, Cochrane, Aysén","['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",-47.2541196,-72.5741175,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJHYmj6u6Nk70RKKNCpsuXveY
Corona,Coyhaique,"Arturo Prat 429, Coyhaique, Aysén","['shopping_mall', 'point_of_interest', 'establishment']",-45.5735246,-72.0716818,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJY0SqpsHE8r0RnAlMi7E8iCE
Planeta Kids,Coyhaique,"Arturo Prat 401-499, Coyhaique, Aysén","['shopping_mall', 'point_of_interest', 'establishment']",-45.57406,-72.07192479999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJsStZkcHE8r0RtUsXXJocNqI
Tecno Center,Coyhaique,"Arturo Prat 496-390, Coyhaique, Aysén","['shopping_mall', 'point_of_interest', 'establishment']",-45.57388820000001,-72.0717535,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJqZ1Fuo3F8r0RMoCJ04O2uo4
Patio Condell,Coyhaique,"Carlos Condell 297, Coyhaique, Aysén","['shopping_mall', 'point_of_interest', 'establishment']",-45.5707959,-72.0676177,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJw2vQOInF8r0R1WoP_cxWwlY
Museo Regional de Aysén,Coyhaique Alto,"Km. 3 Camino a, Coyhaique, Coyhaique Alto, Aysén","['museum', 'point_of_interest', 'establishment']",-45.5727728,-72.0260454,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJxXrmdmbD8r0RpVRH9stOOSk
Ilustre Municipalidad de Lago Verde,Lago Verde,"Sargento Aldea 637, Lago Verde, Aysén","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']",-44.240478,-71.850306,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJ85gxs-k29L0Rxwd80Y4lg4c
Mallplaza Alameda,Estación Central,"Av Libertador Bernardo O'Higgins 3470, Santiago, Estación Central, Región Metropolitana","['shopping_mall', 'point_of_interest', 'establishment']",-33.4526695,-70.6822883,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJbY08lPfEYpYRVqkuIxQU-L8
Centro Comercial Persa Estación,Estación Central,"Av Libertador Bernardo O'Higgins 3410, Santiago, Estación Central, Región Metropolitana","['shopping_mall', 'point_of_interest', 'establishment']",-33.452748,-70.68086439999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJz7HBIfjEYpYRzeUj48sAV4A
Guiñazu Paseo Arauco Estacion,Estación Central,"Lib. Bdo. O`HIGGINS 3156, Santiago, Estación Central, Región Metropolitana","['shopping_mall', 'finance', 'point_of_interest', 'establishment']",-33.4518973,-70.67992679999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJh_eDEvjEYpYRjr3Sxn7NE0M
Paseo Arauco Estación,Estación Central,"Av Libertador Bernardo O'Higgins 3250, Santiago, Estación Central, Región Metropolitana","['shopping_mall', 'point_of_interest', 'establishment']",-33.4522129,-70.67971039999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJHTN8cvTFYpYRJuX8e4_cbfE
Salto del Río Ibáñez,Río Ibáñez,"X-723, Puerto Ingeniero Ibáñez, Río Ibáñez, Aysén","['tourist_attraction', 'point_of_interest', 'establishment']",-46.2567067,-71.9954166,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJm379sHu0kr0RQJbI7OMCNpM
Catedral de Marmol,Chile Chico,"Chile Chico, Aysén","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",-46.65867979999999,-72.6281331,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,ChIJKf_V1RRWkr0Ri7fQv6TzV_Q
Museo Escuela - Paredón Las Manos,Coyhaique,"Carr Austral, Coyhaique, Aysén","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-46.1305567,-72.1655323,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJiaPqtNqukr0RZn8Jh1UEMa0
"Biblioteca Pública 124 ""Ljubica Domic Wuth""",Antofagasta,"Gral Velásquez 1296, Antofagasta, Región de Antofagasta","['library', 'point_of_interest', 'establishment']",-23.66084,-70.39677,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJ5Sw3bA_Vr5YRcAtLYZ43pt8
Yubinza,Antofagasta,"Capitán Carlos Condell 2999-2895, Antofagasta, Región de Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-23.6460623,-70.3931738,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJo9Wg7IrVr5YRS7FaGAeteWg
Unimarc Pedro Aguirre Cerda,Antofagasta,Antofagasta,"['shopping_mall', 'point_of_interest', 'establishment']",-23.6509279,-70.39750219999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJqep5GpHVr5YRibRti7kjVYE
Expo Novedades. Tv Feria 25-25,Antofagasta,"25-25, Manuel Antonio Matta, Antofagasta, Región de Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-23.650038,-70.3963931,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJUeHbQhfVr5YRp539Q8xIGWM
Strip Center Paseo Matta,Antofagasta,"Manuel Antonio Matta 2001, Antofagasta, Región de Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-23.6534405,-70.4010766,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ_5I_ZxHVr5YR4pzmYlQQkw8
parque industrial la negra,Antofagasta,Antofagasta,"['shopping_mall', 'point_of_interest', 'establishment']",-23.6509279,-70.39750219999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJcwgnMRfVr5YRCQo3bHxHVO8
Sitio de memoria La Providencia,Antofagasta,"Manuel Antonio Matta 3210, Antofagasta, Región de Antofagasta","['museum', 'point_of_interest', 'establishment']",-23.6451083,-70.39004539999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJsYQBi5fVr5YRhkxGeB0siR4
Corporación cultural Andrés Sabella,Antofagasta,"Almirante Juan José Latorre 2535, Antofagasta, Región de Antofagasta","['museum', 'point_of_interest', 'establishment']",-23.6482287,-70.39793809999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJr6t7NJ_Vr5YRTN-l0qpjZJY
Grua Nicolás Tirado,Antofagasta,Antofagasta,"['museum', 'point_of_interest', 'establishment']",-23.591607,-70.39698,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJ42tRrkQrrpYRq1q2mdok55U
Grua Trocadero,Antofagasta,Antofagasta,"['museum', 'point_of_interest', 'establishment']",-23.5839374,-70.39363209999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJmxfIqHArrpYRTmj_I_3kTeU
Estacion O'Higgins,Antofagasta,Antofagasta,"['museum', 'point_of_interest', 'establishment']",-23.6591443,-70.25366269999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJu6FSOmXSr5YROJJ4T81R-jA
Codelco - Oficina de Visitas,Calama,"Av. Granaderos 4025, Calama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.4379686,-68.9258834,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJ0xQfve0JrJYRiY_acW-HzUs
Parque El Loa,Calama,"Calama, Antofagasta","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.4799339,-68.92927499999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,ChIJqRyC0jcIrJYRUg-WeRz7fs0
Casino Marina del Sol Calama,Calama,"Interior, Av. Balmaceda 2680, Calama, Antofagasta","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.454999,-68.9224763,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJARSYR8QJrJYR7ripiJ8JRLE
Catedral San Juan Bautista,Calama,"Calama, Antofagasta","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",-22.4623143,-68.92764749999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ChIJb4jGU8gJrJYRZKOpc0RAYTA
Parque para la Preservación de la Memoria Historica,Calama,"Calama, Antofagasta","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.5336823,-68.7956919,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,ChIJzcmfizD6q5YR0FMfd5OEpVQ
Laguna Inka Coya,Calama,"Calama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.3384494,-68.5997711,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJx9yO-J7rq5YRcgAHS3OCzUA
Universidad La República,Calama,"Riquelme 4259, Calama, Antofagasta","['university', 'point_of_interest', 'establishment']",-22.4356654,-68.9234214,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,ChIJrbulNvcJrJYRc8rLgSEC_Lg
Biblioteca 359 BC1 Calama,Calama,"Eleuterio Ramírez 2022, Calama, Antofagasta","['library', 'point_of_interest', 'establishment']",-22.46182,-68.9262,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJzVOn5cgJrJYRtkgl9toDv9s
Mallplaza Calama,Calama,"Av. Balmaceda 3242, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.450623,-68.9213029,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJX7u4N8YJrJYRhz1PMDoQx6U
Boulevard Plaza Sol del Loa,Calama,"Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4563071,-68.9225908,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ5XBGtcUJrJYRePIHdbCYmXQ
Paseo Manuel Rodríguez,Calama,"Vivar 1536, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4633817,-68.9251781,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJeQYSOckJrJYRARVauElHXQc
Feria Modelo,Calama,"Antofagasta 1938, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4585106,-68.9251592,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJZzEnGsYJrJYR9IuSCo43Vl8
Centro comercial Espacio Grecia Calama,Calama,"Av. Grecia 1120, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4708231,-68.9326797,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ4Swp478JrJYRGMRswq4NFUA
Feria Rotativa,Calama,"Brasilia 1363, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.466936,-68.9356555,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJL_kPBLQJrJYRx1nVWYrDPWE
Falabella,Calama,"Av. Balmaceda 3242, Calama, Antofagasta","['shopping_mall', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",-22.4517604,-68.9216486,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJba5Y8MIJrJYRVIpc3uY9TYc
Feria de las Pulgas,Calama,"Coquimbo 2963, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4569824,-68.93849349999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ3RZ-mLsJrJYRQ6rsYkCFyk0
Club de pool Dorado,Calama,"Emilio Sotomayor 1964, Calama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.4625667,-68.9251165,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJMfuOJskJrJYRlG6pWUl-J84
Parque José Saavedra,Calama,"Av. Granaderos 2571, Calama, Antofagasta","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.4551496,-68.929495,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJdRmTWscJrJYRH6n8TS489H8
Estadio Municipal Zorros del Desierto,Calama,"Matta 2007, Calama, Antofagasta","['stadium', 'point_of_interest', 'establishment']",-22.4602553,-68.9204979,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/stadium-71.png,ChIJQfCtg88JrJYRl55Vq4iRJH0
Ilustre Municipalidad de Mejillones,Mejillones,"Francisco Antonio Pinto 200, Mejillones, Antofagasta","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']",-23.1006195,-70.4524098,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJERAKI7_isZYR7lGvYL2xmKM
Museo de Mejillones,Mejillones,"Francisco Antonio Pinto 110, Mejillones, Antofagasta","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-23.1001439,-70.4524612,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJXQyCzbjisZYR5LN_-NXUcA8
Estadio Municipal de Mejillones,Mejillones,"Mejillones, Antofagasta","['stadium', 'point_of_interest', 'establishment']",-23.1046431,-70.446146,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/stadium-71.png,ChIJ_S9U05fisZYReM2VkgGTP6E
Museo de la Memoria y los Derechos Humanos,Santiago,"Matucana 501, Santiago, Región Metropolitana","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",-33.4397477,-70.6794027,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJvxNn30_EYpYRIRHves_-AVU
Iglesia San Pedro De Atacama,San Pedro de Atacama,"Caracoles 362, San Pedro de Atacama, Antofagasta","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",-22.9108639,-68.2005081,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ChIJ42yEuld0qZYRpFN1dIK5jgI
Observatorio Alarkapin,San Pedro de Atacama,"Unnamed Road, San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9226795,-68.2065301,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJwZXZrRN1qZYRhDOFBMUFSE4
Museo del Meteorito,San Pedro de Atacama,"Tocopilla 101, San Pedro de Atacama, Antofagasta","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.907687,-68.20168799999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJsc-7b2A5VgERBJhLp_hXtfw
Atacama Desert Stargazing,San Pedro de Atacama,22°56'19. 68°12'27 Beter s/n San Pedro de Atacama Antofagasta CL,"['tourist_attraction', 'point_of_interest', 'establishment']",-22.9387619,-68.2078159,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJv33cNsJ0qZYRw_McRoSVY60
Valle de Marte / Valle de la Muerte,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.8986586,-68.22379579999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJdWmL0m10qZYRIiz2seA50lw
Valle de la Luna,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9257639,-68.2879926,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJLVjIjf9yqZYRQy-xxNJ20Xo
Mirador de Kari - Piedra del Coyote,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9172382,-68.25399039999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJv7sHUZxzqZYRTF0XwQsonuU
Valle de Marte,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9066691,-68.2461349,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJfW0lFY9zqZYRpeTdm6nqibs
Pukará de Quitor,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.8912153,-68.21431299999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJ3UAZXxV0qZYRNi-W7MOiv2I
Las tres marias valle de la luna,San Pedro de Atacama,"Unnamed Road, San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9202229,-68.3189642,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJA8FqdGVyqZYRfu7nrXcrrFs
Aldea de Tulor,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.9644558,-68.2375045,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJl-StuasMqZYRVMtDMbejGfo
Laguna Cejar,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",-23.0630145,-68.2131951,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,ChIJ22_-SmgJqZYRI9nqdPjSjDU
Ojos del Salar,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-23.1373608,-68.2351573,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJNX6DZKwIqZYRlYOPbbs4aO4
Cañon de Guatín,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.7688648,-68.0760748,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJn5V4wsicqZYRMzraTHmpw_U
Valle del Arcoiris,San Pedro de Atacama,"Quebrada Chuschul,, San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.6412336,-68.24084359999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJyTuKetZ9qZYRNVC5oRXD5Ys
Quebrada de Jere,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",-23.1898058,-67.9952126,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,ChIJceZ3lXyuqZYRZGUoyxh7wnE
Geysers Del Tatio,Calama,"B-245, Antofagasta, Calama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.3348502,-68.0129762,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJ38C5J5wxqpYR3KgH73H_KNY
Atacama Large Millimeter Array,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-23.0234342,-67.7538335,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJj7OJZnnHqZYRsleXx8ckaxY
Géiseres del Tatio,Calama,"Calama, Antofagasta","['tourist_attraction', 'point_of_interest', 'establishment']",-22.3346106,-68.0127826,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJJ5gz4FZ0qZYRGG9uGdR4hq0
Feria Artesanal San Pedro de Atacama,San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['shopping_mall', 'point_of_interest', 'establishment']",-22.9103603,-68.2002128,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ_ytMqVd0qZYRYEbol2oHofk
"Museo R. P. Gustavo Le Paige, zona de recinto transitorio",San Pedro de Atacama,"San Pedro de Atacama, Antofagasta","['museum', 'point_of_interest', 'establishment']",-22.9059792,-68.1963789,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJDwke41N0qZYRBNE05nw_8yY
Museo del Meteorito,San Pedro de Atacama,"Tocopilla 101, San Pedro de Atacama, Antofagasta","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-22.907687,-68.20168799999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJsc-7b2A5VgERBJhLp_hXtfw
Museo Augusto Capdeville,Taltal,"Av Arturo Prat 5, Taltal, Antofagasta","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-25.4092867,-70.4891258,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJS2R3iVI0u5YRAchfgj8PUiU
Morro de Arica,Arica,"Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.4794237,-70.3236764,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJeYnbc5KpWpER391bPdfxABU
Playa Chinchorro,Arica,"Ing. Raúl Pey Casado, Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.4627281,-70.3048584,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJ27p44KapWpERGFYdQ5MhADM
Turismo Sol Del Norte,Arica,"18 de Septiembre 259, local 056, Arica, Arica y Parinacota","['travel_agency', 'tourist_attraction', 'point_of_interest', 'establishment']",-18.4773697,-70.318511,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJ4R8OXpGpWpER6inCWv-F2UU
Ex Isla del Alacrán,Arica,"Nelson Mandela, Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.4803926,-70.3324579,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJC8Q0t4upWpERtzRCIID0fK8
Playa El Laucho,Arica,"Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.4880028,-70.3267899,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJWZnjNfKpWpERxrbM6gjFLTQ
Museo de Armas,Arica,"Avenida San Martín, Arica, Arica and Parinacota","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-18.4800381,-70.32458390000001,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJWQ_shY2pWpERYxHiL0551Bc
Museo de Sitio Colón 10,Arica,"Colón 10, Arica, Arica y Parinacota","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",-18.4806791,-70.3215894,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJByc6VZKpWpERoVTo_iHWwdY
Casino Arica,Arica,"Avenida, Gral Velásquez, Arica, Arica y Parinacota","['casino', 'tourist_attraction', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",-18.4741287,-70.3150824,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJAfpJVZapWpERUkZLRCr-t98
Catedral de San Marcos,Arica,"San Marcos, Arica, Arica y Parinacota","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",-18.4789928,-70.32073609999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ChIJFwDb95OpWpERurcCIq-VlvI
Terminal ASOCAPEC,Arica,"Av. Alcalde Manuel Castillo Ibaceta 3399-3301, Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.4963815,-70.2861248,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJcx-6pyuoWpERxrcT75Jd_LI
Cuevas de Anzota,Arica,"Av. Cmdte. San Martín 2140, Arica, Arica y Parinacota","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",-18.5480801,-70.3308265,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,ChIJk1Yw3SsHUJERUZoOYdd87VQ
Santuario Del Picaflor,Arica,"Arica, Arica y Parinacota","['tourist_attraction', 'point_of_interest', 'establishment']",-18.5318427,-70.1668591,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ChIJW6Z2qZ8JUJERheqodXZd_e0
Museo Arqueológico San Miguel de Azapa de la Universidad de Tarapacá,Arica,"km 12, A-27, Arica, Arica y Parinacota","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",-18.5165098,-70.1808317,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,ChIJc2aqvwUIUJERyJvHMCgSXeg
Universidad de Tarapacá (Campus Velásquez),Arica,"Arica, Arica y Parinacota","['university', 'point_of_interest', 'establishment']",-18.4712034,-70.3122585,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,ChIJ_XiV_ZOpWpERW_s236rl_HE
Biblioteca Publica Municipal Alfredo Wormald Cruz Arica,Arica,"Baquedano 94, Arica, Arica y Parinacota","['library', 'point_of_interest', 'establishment']",-18.481196,-70.319766,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJBY2kFJOpWpERR5ybv6899MI
Biblioteca UTA,Arica,"Arica, Arica y Parinacota","['library', 'point_of_interest', 'establishment']",-18.4903814,-70.29582529999999,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png,ChIJpfNpFc6pWpERvsCQUBv2YL4
Mallplaza Arica,Arica,"Av. Diego Portales 640, Arica, Arica y Parinacota","['shopping_mall', 'point_of_interest', 'establishment']",-18.4691703,-70.3087431,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJx8PEIqOpWpERGAHv0nty6g8
Centro Comercial el Morro,Arica,"Baquedano, Arica, Arica y Parinacota","['shopping_mall', 'point_of_interest', 'establishment']",-18.4782378,-70.3176766,Santiago,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ChIJ267-DJSpWpERbbJts_EH6UA
